#id	name	entitySetIDs	features	cellularLocation
http://pathwaycommons.org/pc2/Protein_fb34f5ae97f1191cb40cc8550955b2c8	NABP1,2	http://pathwaycommons.org/pc2/Protein_2dd7490b5f13dfee8e74d37e858ec843;http://pathwaycommons.org/pc2/Protein_b47fd5784a70e9dec9f0ff9fb2d39dd0	None	nucleoplasm
http://pathwaycommons.org/pc2/Protein_fb3756f942c5fbb890abf61f7178788c	ALG10-homologue	http://pathwaycommons.org/pc2/Protein_722023f6c5ba5d55e166a4c328dfdef7;http://pathwaycommons.org/pc2/Protein_e264f966d9cf5fe4ad257fdf5c877eb5	None	endoplasmic-reticulum-membrane
http://pathwaycommons.org/pc2/Protein_fb55ecdd7018043ed6ed100ed7e119fd	HLA-II-beta-chain	http://pathwaycommons.org/pc2/Protein_054fa0f2cb4bcea289b03a0675a552a7;http://pathwaycommons.org/pc2/Protein_07a1ee371b25c33089b2f73dc932a84c;http://pathwaycommons.org/pc2/Protein_15106c49d0fca3a8cae81048bd4603be;http://pathwaycommons.org/pc2/Protein_41d6fdf12473df211c0a1f8212fd4ee4;http://pathwaycommons.org/pc2/Protein_4af599cf2186cb5dbda804f51ecb6697;http://pathwaycommons.org/pc2/Protein_52c7cb2537de6f5c6db2a8e62086f706;http://pathwaycommons.org/pc2/Protein_539bdb3fb37ef281655a560b479b2b06;http://pathwaycommons.org/pc2/Protein_595d3f0f5c2e574a2fbbc01da3eff9e0;http://pathwaycommons.org/pc2/Protein_6524f7b572d225eff5584987418860ee;http://pathwaycommons.org/pc2/Protein_6695e6c6842bc744c40926e3ed4dbfc2;http://pathwaycommons.org/pc2/Protein_772a8f4ff3926b099a78562b36e58a16;http://pathwaycommons.org/pc2/Protein_85b6ac2a39e3646526cf96a07c6054cb;http://pathwaycommons.org/pc2/Protein_927c4a53c03efacd5a12c75c253e42e8;http://pathwaycommons.org/pc2/Protein_9b542f07a4ce0dcdc78f0b70bc066f2b;http://pathwaycommons.org/pc2/Protein_bf639067c10b6a6b2bbd573ba4458585;http://pathwaycommons.org/pc2/Protein_d44a9896161f31ecc00875342d7b08d9;http://pathwaycommons.org/pc2/Protein_e45d4ab72795c42f6f539d68f1918b01;http://pathwaycommons.org/pc2/Protein_ea64601d20b994d63f28255c56a45f12;http://pathwaycommons.org/pc2/Protein_ebc3d2aecfeb6cbe24439adb48a0fb18;http://pathwaycommons.org/pc2/Protein_f2bbf1d5964b35d320eb0d677caa2289	None	plasma-membrane
http://pathwaycommons.org/pc2/Protein_fb8557c358eaf30a01a0898be92a248e	FGFR3-(4;14)-translocation-mutants	http://pathwaycommons.org/pc2/Protein_15dd3d0c3dab1657742cd92cee98b10d;http://pathwaycommons.org/pc2/Protein_2079eb6208d14a9068e4d4749888bd5e;http://pathwaycommons.org/pc2/Protein_341733911f404ef6b6ccfcee9cfb542b;http://pathwaycommons.org/pc2/Protein_91d5fc18600157b4f3838d43009b24fd;http://pathwaycommons.org/pc2/Protein_b2e5df8e873e70740bb8c104dea3df85;http://pathwaycommons.org/pc2/Protein_cc8a377d1c3031640c7efa5dc69d7caf;http://pathwaycommons.org/pc2/Protein_f5bd061b197511b13955b79b15d833d5	None	plasma-membrane
http://pathwaycommons.org/pc2/Protein_fba2e6d2242c98e9a3a90bb78befeba2	SHP-2,SHP-1;SHP1,SHP2;PTPN6,PTPN11	http://pathwaycommons.org/pc2/Protein_2c4368db0c435688614969fb80b4302b;http://pathwaycommons.org/pc2/Protein_53de2aa36e11e51704fbc35fe1052d7a	None	cytosol
http://pathwaycommons.org/pc2/Protein_fbb664c101818a7917631f95a9485c9b	Collagen-alpha-1(XXVIII)-chains	http://pathwaycommons.org/pc2/Protein_130bb24f4454e0d13f790e0aee3af402;http://pathwaycommons.org/pc2/Protein_1f1c7aa459d82f999d708edc3f9356b0;http://pathwaycommons.org/pc2/Protein_54d1a690994769c1a2d38bc2ec70e1f7;http://pathwaycommons.org/pc2/Protein_75a984b1babecc8f6395cd6f10e520f3;http://pathwaycommons.org/pc2/Protein_788c530bd9c159f52f2870a5a9ace88a;http://pathwaycommons.org/pc2/Protein_7afcc54dd2a85eb4eb3b06012fc4f250;http://pathwaycommons.org/pc2/Protein_8220e067614aad2fb06ab1cb7fc8c829;http://pathwaycommons.org/pc2/Protein_9198945ed703b77157432fdc8316301f;http://pathwaycommons.org/pc2/Protein_951c4698439be45048969e821122e028;http://pathwaycommons.org/pc2/Protein_bf8e7825f51807222bfb0dca0832cb87;http://pathwaycommons.org/pc2/Protein_dceb66ea8abd366147aca2dfce872f08;http://pathwaycommons.org/pc2/Protein_e706001ef9a8be2e27debf16f4c3b97e	None	extracellular-region
http://pathwaycommons.org/pc2/Protein_fc01983792ac7b4d92ea09060f649bb4	HRH3,4	http://pathwaycommons.org/pc2/Protein_93f83155c2415e8c7d54c31f67b9b7ec;http://pathwaycommons.org/pc2/Protein_a3c732ff1ed4a2903dd8ab346eb3224e	None	plasma-membrane
http://pathwaycommons.org/pc2/Protein_fc0e2628617d443a628459f1ee7a488c	EIF4E1/EIF4E3	http://pathwaycommons.org/pc2/Protein_c6ae1b371b18a339de8757cd74838b44;http://pathwaycommons.org/pc2/Protein_ee33b019cad072bc0edd1f482daf1a24	None	cytosol
http://pathwaycommons.org/pc2/Protein_fc236971245669a6ad349cac11b82021	CDC42EP2,3,5	http://pathwaycommons.org/pc2/Protein_30602435e7f5c3b3b8696c7162c92232;http://pathwaycommons.org/pc2/Protein_64ad62a60f21b9f40618d581f45e6b7a;http://pathwaycommons.org/pc2/Protein_6f2f1bdc0a742efb3dd621b9dbe432f0	None	cytosol
http://pathwaycommons.org/pc2/Protein_fc479c0efd31bd6e137987b60ba80a9e	KRTAP4s	http://pathwaycommons.org/pc2/Protein_16e0ef16f5ff0a85e8a45ab1083e05dc;http://pathwaycommons.org/pc2/Protein_23d63a11095cb19a796380cfc929e4ef;http://pathwaycommons.org/pc2/Protein_49b3595b1c5d0d53ff81617af105054f;http://pathwaycommons.org/pc2/Protein_506f343bf9c8fedaa680b525c4ab967e;http://pathwaycommons.org/pc2/Protein_79ea01dc33d3c1b117f652117e075ef6;http://pathwaycommons.org/pc2/Protein_8ea1b422e53b7f9a4647263ae570bd66;http://pathwaycommons.org/pc2/Protein_9864a81dc32b3e4dd42576abc38fae55;http://pathwaycommons.org/pc2/Protein_bc2fe47a5f5f292d13264558394588d0;http://pathwaycommons.org/pc2/Protein_d3c9dd3089e204102bef9d783fffc537;http://pathwaycommons.org/pc2/Protein_f4a668cac5d5ba54d4f6722d9c79260a	None	cytosol
http://pathwaycommons.org/pc2/Protein_fc59e14fec15aaa98667ef3a58a20d98	AMPK-gamma	http://pathwaycommons.org/pc2/Protein_7f7318b741afc08700e123fc32953492;http://pathwaycommons.org/pc2/Protein_908612cf071b5729092aa7817845110d;http://pathwaycommons.org/pc2/Protein_ccccbaf6019fcfe38c62755d8b4acc74	None	cytosol
http://pathwaycommons.org/pc2/Protein_fc61d6cb4ae7b59821fc7b9f4db0e1db	LTB4R,LTB4R2;LTB4-receptors	http://pathwaycommons.org/pc2/Protein_1e4b6e0503305f218d8313da8025ba8d;http://pathwaycommons.org/pc2/Protein_342a4253fa889696f6fb0198a358a35a	None	plasma-membrane
http://pathwaycommons.org/pc2/Protein_fc700097e67df9dc56b2ae7247395e82	RAB9	http://pathwaycommons.org/pc2/Protein_d4db942454a02aa0245d6940db948ea2;http://pathwaycommons.org/pc2/Protein_f57f64bf24b118baccdc7c0f6827cb2a	None	cytosol
http://pathwaycommons.org/pc2/Protein_fc7525369b0dc2797c997436a1bda9e9	Me3K5-replicative-histone-H3;Me3K5-histone-H3;Me3K5-HIST1H3A,Me3K5-HIST2H3A;Me3K5-replication-dependent-histone-H3	http://pathwaycommons.org/pc2/Protein_82dd2bb4c7b4cbeacb86fe5228f1ad58;http://pathwaycommons.org/pc2/Protein_bfc1b22279b25295da1d46873d4c46be	None	nucleoplasm
http://pathwaycommons.org/pc2/Protein_fc7bf4a7136593e6e4e1ab481b87de8f	PARP1,PARP2	http://pathwaycommons.org/pc2/Protein_3a40ba5974828ae169369a5f5d12e9eb;http://pathwaycommons.org/pc2/Protein_dcbdee3a09bcaa819ad233df0f225249	None	nucleoplasm
http://pathwaycommons.org/pc2/Protein_fc8d0ffff40c778c6f27cd7c11866b0e	MAPK8,9,10	http://pathwaycommons.org/pc2/Protein_465438f9d25483a8e313420fe6248c1c;http://pathwaycommons.org/pc2/Protein_57ce9ae1c22de28733a4c0111534bdf3;http://pathwaycommons.org/pc2/Protein_bd6039d3c9d2cc90b1317fd57002ac40	None	cytosol
http://pathwaycommons.org/pc2/Protein_fc969065096771186ff627669f9d2b87	K63-ubiquitin;K63-Ub	http://pathwaycommons.org/pc2/Protein_0dc7e125ffa9fe8d886088301def25b5;http://pathwaycommons.org/pc2/Protein_122076000253bcf0e5022d1d1ab6eeba;http://pathwaycommons.org/pc2/Protein_45515cdea2bafeda866dfff8c63c96b0;http://pathwaycommons.org/pc2/Protein_6191b52909dc8acaa15d034a910ce499;http://pathwaycommons.org/pc2/Protein_7267f7ac876227e46df106297cd25f2d;http://pathwaycommons.org/pc2/Protein_8fbc12a8ff8556772cfa1ce18680c674;http://pathwaycommons.org/pc2/Protein_a0bdffd5463f64f23942297c0f0340eb;http://pathwaycommons.org/pc2/Protein_b2df3aa549ceef789d611a5edc3fa55b;http://pathwaycommons.org/pc2/Protein_b429249ef2dc544089ca4c2c065b4f0b;http://pathwaycommons.org/pc2/Protein_c997e7a94cf2d6e502d209b3a412996b;http://pathwaycommons.org/pc2/Protein_d20e35fc6346f2b8b5f46e7d8226376d;http://pathwaycommons.org/pc2/Protein_ebf34f47ed8a22d51c1aad0d9c35d510;http://pathwaycommons.org/pc2/Protein_f4f2cb084896f8cc9760e7be8eb6b0a9;http://pathwaycommons.org/pc2/Protein_fdfa5e7eebc7396d694f75081e5324ae	None	cytosol
http://pathwaycommons.org/pc2/Protein_fca2bc06db6156ff952f9943c74b2e39	RBP4-mutants	http://pathwaycommons.org/pc2/Protein_8a51d35da951d3c912f0b34490daa005;http://pathwaycommons.org/pc2/Protein_e5da3d48be643d9c2e4cf3e5ded3d059	None	cytosol
http://pathwaycommons.org/pc2/Protein_fcc854cc9b3136b0bd77385ca088ba91	Me3K5-replicative-histone-H3;Me3K5-histone-H3;Me3K5-HIST1H3A,Me3K5-HIST2H3A;Me3K5-replication-dependent-histone-H3	http://pathwaycommons.org/pc2/Protein_1e5201667128b71d423b0f3b891c9811;http://pathwaycommons.org/pc2/Protein_232c869ba8e604091e99bfd619c37864	None	nucleoplasm
http://pathwaycommons.org/pc2/Protein_fcd462d665ab908b14c1549181fe0232	Phospho-Forkhead-box-transcription-factor;p-FOXO1,p-FOXO3,p-FOXO4	http://pathwaycommons.org/pc2/Protein_04942c349cee9cd44cd97c48694ea59a;http://pathwaycommons.org/pc2/Protein_5e44a572451fbc70b5d831e416e5e2e2;http://pathwaycommons.org/pc2/Protein_7ad48df27f22521e39fa97e24346a6b3;http://pathwaycommons.org/pc2/Protein_b36c36a55549b235c325f28cffb72941	None	nucleoplasm
http://pathwaycommons.org/pc2/Protein_fcdcfd780fe7a127a958f6019db1da64	Thyrotropin-releasing-hormone;TRH	http://pathwaycommons.org/pc2/Protein_4ab7f80f7bb35f7e49886763fcf04469;http://pathwaycommons.org/pc2/Protein_6b908486f6526393a53705c899d344e2;http://pathwaycommons.org/pc2/Protein_a68821485cdf3e010da3f75854de7e79;http://pathwaycommons.org/pc2/Protein_ba87491e5dd59bbab1eb6c4d7f3e7c50;http://pathwaycommons.org/pc2/Protein_cf5630f1bef54d142b0351631130fe7a;http://pathwaycommons.org/pc2/Protein_e9e326b867c4992018a01e78ecb8ee23	None	extracellular-region
http://pathwaycommons.org/pc2/Protein_fd0188f0de62b3f769e21bfa5809dce9	Tertiary-granule-lumen-proteins	http://pathwaycommons.org/pc2/Protein_02953bfe2902a73f7ed4148f38a2e09a;http://pathwaycommons.org/pc2/Protein_031cec02406a66f225f02538b864fde5;http://pathwaycommons.org/pc2/Protein_037bea4ce6f83687d1fce9a830dfa3a9;http://pathwaycommons.org/pc2/Protein_0ecd57f38689d113b4a1d761ae00dfb0;http://pathwaycommons.org/pc2/Protein_0f51c39044d036fdced0ddf29450e099;http://pathwaycommons.org/pc2/Protein_141e1ecb869d8d17962221d982992512;http://pathwaycommons.org/pc2/Protein_176692bda89b01fa464d3d767821f549;http://pathwaycommons.org/pc2/Protein_177c2878749673234c20ca0b2fb6c877;http://pathwaycommons.org/pc2/Protein_186af7157ff3e9a1b1a71706afda004c;http://pathwaycommons.org/pc2/Protein_1c891a3b174696d1f291b6f7613cb850;http://pathwaycommons.org/pc2/Protein_2117cbbb272120a00bf943cd09728c8c;http://pathwaycommons.org/pc2/Protein_2c7d3e151f100eda96630c437e23c006;http://pathwaycommons.org/pc2/Protein_2eb23bac55e024738ad5b423f045e9b1;http://pathwaycommons.org/pc2/Protein_308bad2ccb73a494e9237fe0a3678e96;http://pathwaycommons.org/pc2/Protein_378467c6fc56ddf26eb760f9e43530c8;http://pathwaycommons.org/pc2/Protein_3a63820888697dedfb15e9f60f5765a3;http://pathwaycommons.org/pc2/Protein_4420aa5766d5119cfd149acade59de41;http://pathwaycommons.org/pc2/Protein_4561fcb90056303ed9e44e6ac3f49204;http://pathwaycommons.org/pc2/Protein_49145eb3c32be8cc0c1659c6175dbcbc;http://pathwaycommons.org/pc2/Protein_4cd2a40b433c9093b9cdf98729109784;http://pathwaycommons.org/pc2/Protein_4d58e61062ec7ef0214588d69755ec2d;http://pathwaycommons.org/pc2/Protein_4e11349ed98102190f9c85c1b8f55e73;http://pathwaycommons.org/pc2/Protein_4e682a33c1f0ce8b202a9688a6f10d5c;http://pathwaycommons.org/pc2/Protein_5adabbd1b35a5f80fa831a052b329e5a;http://pathwaycommons.org/pc2/Protein_62eaac8e5d79dc19fa5cf7e9a4ee1e9e;http://pathwaycommons.org/pc2/Protein_683280c70d49c62361d8cc10f35d4259;http://pathwaycommons.org/pc2/Protein_6d74a35819af60f19067ef770234b60f;http://pathwaycommons.org/pc2/Protein_760218a79eb71a1267241d484f612bd1;http://pathwaycommons.org/pc2/Protein_8229aa5b788f46b09c606a6db1a6a811;http://pathwaycommons.org/pc2/Protein_86a55305d5f62d1d2f976378590cf6c9;http://pathwaycommons.org/pc2/Protein_89c6a428c52dc64bf0671264f34afce3;http://pathwaycommons.org/pc2/Protein_92a1d3a53807bf1cf698da89bf49014f;http://pathwaycommons.org/pc2/Protein_93340e72a8a72489716166f4ff6c018c;http://pathwaycommons.org/pc2/Protein_9512f497e290405c449ee50f60afcdea;http://pathwaycommons.org/pc2/Protein_a27f0575c37f04806a79d8bb3693336c;http://pathwaycommons.org/pc2/Protein_a2dac794a98d3ffdc60889fc44714c52;http://pathwaycommons.org/pc2/Protein_baf8d3fc44e76cdd1d176f4c3aede937;http://pathwaycommons.org/pc2/Protein_bf81fb528ec15811cca5b3535f7c27a9;http://pathwaycommons.org/pc2/Protein_c0a120320880f82c0b5041e53839af40;http://pathwaycommons.org/pc2/Protein_c2b1d22cf532903e02a8e087b50e5199;http://pathwaycommons.org/pc2/Protein_c5c161434643ab69d59f68d8236c4996;http://pathwaycommons.org/pc2/Protein_c6761e9166d5228ae0338876bdebbda9;http://pathwaycommons.org/pc2/Protein_c7206dcca49507ee60506d5b2373e1b7;http://pathwaycommons.org/pc2/Protein_c8b5a869d33d8ebf1197337abb99e448;http://pathwaycommons.org/pc2/Protein_d0c71eb127d6ec2a476d8cd720f0ecac;http://pathwaycommons.org/pc2/Protein_d907d61fe3dd4c64abee5a895c6e1375;http://pathwaycommons.org/pc2/Protein_db6eb8eefecbd0e4c3138131a2d5ec44;http://pathwaycommons.org/pc2/Protein_e3134f903c0994aa734dcf6a7881d9f5;http://pathwaycommons.org/pc2/Protein_e34745cbc9d7b425d9077002ab44c6ef;http://pathwaycommons.org/pc2/Protein_e98f024c9a9fff0dc24dc507a357e0ff;http://pathwaycommons.org/pc2/Protein_ebd14ecd4f45d702abbe5081c3e29044;http://pathwaycommons.org/pc2/Protein_eea22e399929ead06e9930958ae72931;http://pathwaycommons.org/pc2/Protein_f08b200801be19cfa468b13092038be0;http://pathwaycommons.org/pc2/Protein_f25a6ff72c1c7be5188841cb9047cc19;http://pathwaycommons.org/pc2/Protein_f4fec5499d6f2b602ce469d770ae2e56;http://pathwaycommons.org/pc2/Protein_fa150194d8672d3bb0c2d512d6145676	None	extracellular-region
http://pathwaycommons.org/pc2/Protein_fd24ca8ec9edffd53052d7f9305eaae5	TNFSF6,14,15	http://pathwaycommons.org/pc2/Protein_9e9a0bf2faffd2d9287f90e543ebd8c0;http://pathwaycommons.org/pc2/Protein_be2e7151b28ebd8fca30fdb50c1a9fe4;http://pathwaycommons.org/pc2/Protein_c7850fe666ff75d75592c074fbbd1a56	None	plasma-membrane
http://pathwaycommons.org/pc2/Protein_fd38fc470aa14e4f54701964041e5ffe	PER1,PER2	http://pathwaycommons.org/pc2/Protein_a5fbf2d70cb2fb51a5e1253ef6644c39;http://pathwaycommons.org/pc2/Protein_dbccb5b04d988530545f22382a706747	None	cytosol
http://pathwaycommons.org/pc2/Protein_fd4905057ef9ebb50bee20297dbb1041	p-CLOCK,p-NPAS2	http://pathwaycommons.org/pc2/Protein_9681a6b74b8c561bb636f2c17b3451fd;http://pathwaycommons.org/pc2/Protein_f2115910523d79112eb1dab0f43878ec	None	cytosol
http://pathwaycommons.org/pc2/Protein_fd523d9b5429ad7627db1296e1f15694	unfolded-actin/tubulin	http://pathwaycommons.org/pc2/Protein_080ce8d86570ec9cf770ec059970f28d;http://pathwaycommons.org/pc2/Protein_09ad347b62e54c26af0ad4331d2a6ede;http://pathwaycommons.org/pc2/Protein_84d6ddbd2b604266de833bc9d521e1ff;http://pathwaycommons.org/pc2/Protein_92e893c14bbde2949402b305ad77ad13;http://pathwaycommons.org/pc2/Protein_a2b693098a99e43f537306ea8e3a4484;http://pathwaycommons.org/pc2/Protein_a958f23ec86317b61dd39e2a1d921013;http://pathwaycommons.org/pc2/Protein_b466ff7c186e47c70c6c0d23654a243d;http://pathwaycommons.org/pc2/Protein_cc291f660475f388f8643d93508f52a3;http://pathwaycommons.org/pc2/Protein_cd85a63424c9b0649d29ccd8887944d8;http://pathwaycommons.org/pc2/Protein_d108c061380d747ce6282684cebbffbd;http://pathwaycommons.org/pc2/Protein_d41cddb5d2d52a9eb066fa1f018af28b;http://pathwaycommons.org/pc2/Protein_e3078dda6bd78cccbbe24054af3a41a4	None	cytosol
http://pathwaycommons.org/pc2/Protein_fd73ba8e73f1ac6d62ef0c785b62a15b	WNT5A/WNT11	http://pathwaycommons.org/pc2/Protein_7fe32f92a1710f6d3381d5c5c4460c68;http://pathwaycommons.org/pc2/Protein_b700b379f6ee930eec916d382772ad5e	None	extracellular-region
http://pathwaycommons.org/pc2/Protein_fd7d6e7252688d88d36d5c461f45ae31	eRF3;eRF3a,eRF3b;GSPT1,GSPT2	http://pathwaycommons.org/pc2/Protein_446abd3b6ed01685ac3bd960f0b5bf01;http://pathwaycommons.org/pc2/Protein_4f145c93f04eaf6b061ff19566d665fb	None	cytosol
http://pathwaycommons.org/pc2/Protein_fd891721df33fe9b159eb9506bd10b52	NEXT3,NICD3	http://pathwaycommons.org/pc2/Protein_c4cf2d41028a9a5145516ad2eebe4c4f;http://pathwaycommons.org/pc2/Protein_e3769580970bf34a4e6217512f03351e	None	cytosol
http://pathwaycommons.org/pc2/Protein_fda1291546acea4344364ba19364c02e	RPS4X,RPS4Y1,RPS4Y2	http://pathwaycommons.org/pc2/Protein_b66fababa40d43eac2e3f1b775b3d915;http://pathwaycommons.org/pc2/Protein_c621ff10a8c0e628064a732cbff2e527;http://pathwaycommons.org/pc2/Protein_e692903d43744fa6c8e8c5c0ecc4a892	None	cytosol
http://pathwaycommons.org/pc2/Protein_fdc749bb919e37a0fcd144d6147daf5f	Ub-RibC-AXIN	http://pathwaycommons.org/pc2/Protein_324c45df13d751a2817b7b3dcd38952e;http://pathwaycommons.org/pc2/Protein_5b86830815b9f83e724ac8685d2156c5	None	cytosol
http://pathwaycommons.org/pc2/Protein_fdda85eb901157461006f28d6b34d94b	AcK(5,15,19,24)-HIST2H3A	http://pathwaycommons.org/pc2/Protein_1829d7c0dda108a01073ab9cbbf297e2;http://pathwaycommons.org/pc2/Protein_3a8775057b500f57029f9c84a6536013;http://pathwaycommons.org/pc2/Protein_a7c0565d5a26508afd11b0c50f478d7f;http://pathwaycommons.org/pc2/Protein_fa50b87621f77b078755b0dfb2a3753d	None	nucleoplasm
http://pathwaycommons.org/pc2/Protein_fe13726dac1ae75613201130b227e43b	PLC-gamma1,2;Phospholipase-C-gamma1-and-Phospholipase-C-gamma2	http://pathwaycommons.org/pc2/Protein_73c5ed6d41f88be23269ac69ff149d3a;http://pathwaycommons.org/pc2/Protein_b94e73d4ce2468515484c1cc91f5751b	None	plasma-membrane
http://pathwaycommons.org/pc2/Protein_fe1af4ef6e6057450daa8b0d5467fbe4	Inositol-polyphosphate-5-phosphatase	http://pathwaycommons.org/pc2/Protein_4209feed5d9b41cf9bf86721e84eea55;http://pathwaycommons.org/pc2/Protein_a73eef5a9f6c6130ed7fa0181984a8a7	None	plasma-membrane
http://pathwaycommons.org/pc2/Protein_fe22a67cc3c82a071128e9d592ff3fb7	MGAT4s	http://pathwaycommons.org/pc2/Protein_68b85273a89209938150ea52cc288faa;http://pathwaycommons.org/pc2/Protein_d2195b3e429294c0a5d50c375d62a03d;http://pathwaycommons.org/pc2/Protein_e57838ad5de076c2c758e8b1b46b98cb	None	Golgi-membrane
http://pathwaycommons.org/pc2/Protein_fe328e259a8dee6762e39e29393f0ba0	Kv8-subunits-of-voltage-gated-potassium-channels	http://pathwaycommons.org/pc2/Protein_521f59f406533589935707f59874a96b;http://pathwaycommons.org/pc2/Protein_6fe6e2f9a2e412925e68ac6dedbe7fd5	None	plasma-membrane
http://pathwaycommons.org/pc2/Protein_fe3663312a099a051bc59d1bbe6b99af	Ig-Heavy-Chain-V-Region	http://pathwaycommons.org/pc2/Protein_096df32471d3f74b1a819233c1799c0e;http://pathwaycommons.org/pc2/Protein_0c521bf9b1ec5e6d2c1292c3c6bb9167;http://pathwaycommons.org/pc2/Protein_123d4ca81a1a8b6cbae0709beca44b59;http://pathwaycommons.org/pc2/Protein_2531c4ec0054c2f5f98a316bb1c0b724;http://pathwaycommons.org/pc2/Protein_2bb7e465c9f22e1142c4b921aace06c4;http://pathwaycommons.org/pc2/Protein_2d9a4c35bc7914584b6469ee3530f958;http://pathwaycommons.org/pc2/Protein_57789b04077d522898ed79cbcb7bf84d;http://pathwaycommons.org/pc2/Protein_6053edf9c9493eb52e4294de7b4c1c78;http://pathwaycommons.org/pc2/Protein_65bec4cad8012d76a49bafed1640cbba;http://pathwaycommons.org/pc2/Protein_6b533a27287919a8b922198ac503351a;http://pathwaycommons.org/pc2/Protein_6c633bedadc875a4bdce57e203086dea;http://pathwaycommons.org/pc2/Protein_7db868fe5c9c6a6203d10deb146e919d;http://pathwaycommons.org/pc2/Protein_96d97216d43687378486158b3fbe1d69;http://pathwaycommons.org/pc2/Protein_aa3f25a8165d27385f15fc2df7a6860b;http://pathwaycommons.org/pc2/Protein_aac83aaccf8de6d891c5c7fa02734fab;http://pathwaycommons.org/pc2/Protein_d0928d9d2461400f9aae2d6a4338723b;http://pathwaycommons.org/pc2/Protein_d61d4e983daeae5a0ccb1b52f8e762dd;http://pathwaycommons.org/pc2/Protein_e617250cc7f79a2625135281e31190c8;http://pathwaycommons.org/pc2/Protein_e87f272260d69f229556880994cea826	None	extracellular-region
http://pathwaycommons.org/pc2/Protein_fe37449d3ca28061158ff6ab74b3deaa	Collagen-alpha-1(VI)-chains	http://pathwaycommons.org/pc2/Protein_06f964692b09bd3efb5d6b7976e6610d;http://pathwaycommons.org/pc2/Protein_2ded79477ec3314ec4709bac25b9132f;http://pathwaycommons.org/pc2/Protein_2f2e1c72a5c6fd3079931721678a1f36;http://pathwaycommons.org/pc2/Protein_3279564412c1a8aa09679d924fa3ce64;http://pathwaycommons.org/pc2/Protein_856d60aed41dec7de9bd1e75b76c966f;http://pathwaycommons.org/pc2/Protein_8913b19981a93209432086ab5bd1e56f;http://pathwaycommons.org/pc2/Protein_8f79fa9c50b42d1b29aa25a38cdd6d4e;http://pathwaycommons.org/pc2/Protein_9037b2bacb4bc301d1ff7de798055234;http://pathwaycommons.org/pc2/Protein_9656b71370fa174318518a56653a6e23;http://pathwaycommons.org/pc2/Protein_bf0ca6952629752a63ae5e01c642c18f;http://pathwaycommons.org/pc2/Protein_f5c4103b3f2557d1ad71fbc4f357146f;http://pathwaycommons.org/pc2/Protein_fac026aa1ff95dea40687447cd9e655e	None	extracellular-region
http://pathwaycommons.org/pc2/Protein_fe67f835ba2b8c62225330ed66dcc3c9	NEDD8-STONs	http://pathwaycommons.org/pc2/Protein_8cc7f1c2b5a9374779a23cb806a893fd;http://pathwaycommons.org/pc2/Protein_afa4a9c58913b7e23e03c506f9ebcd1d	None	cytosol
