#Name	d=1	d=2	d=3	...
TP63/T53:DDIT4	2	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
p-S338-RAF1	8	72	1490	3856	5615	6741	7574	8216	8643	9009	9289	9505	9617	9709	9797	9874	9938	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158	10158
IGF:IGFBP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AMP,	6	18	121	586	3142	5253	6273	7148	7833	8387	8756	9094	9337	9553	9670	9764	9843	9929	9979	10048	10100	10134	10150	10155	10158	10158	10158	10158	10158	10158
LPCAT	9	58	871	3259	5358	6627	7322	8089	8547	8870	9188	9446	9634	9743	9825	9912	9972	10039	10096	10127	10149	10154	10157	10157	10157	10157	10157	10157	10157	10157
TTR:RBP4:atROL	4	5	7	14	257	1365	3631	5393	6655	7371	8096	8545	8925	9193	9445	9633	9742	9825	9912	9972	10039	10096	10127	10149	10154	10157	10157	10157	10157	10157
ALDH3A2-1	6	247	1361	3640	5396	6660	7372	8088	8541	8926	9192	9446	9630	9743	9826	9913	9973	10040	10097	10128	10150	10155	10158	10158	10158	10158	10158	10158	10158	10158
mitochondrial	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
CR1:C3b	12	23	32	43	54	65	73	81	250	3359	5120	5944	6855	7731	8242	8702	9036	9292	9494	9620	9714	9797	9871	9937	9990	10053	10106	10135	10149	10154
HOXB1:PBX1:PKNOX1	2	3	6	9	12	13	16	23	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28
ROBO3.2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
SUMO1:HDAC4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
p-BMAL1:p-CLOCK,NPAS2:PPARA	3	5	6	13	85	168	1037	3479	5564	6852	7543	8348	8657	9001	9268	9473	9647	9752	9833	9918	9979	10046	10100	10130	10150	10154	10157	10157	10157	10157
STX5:PalmC-YKT6:BET1L:GOSR1:NSF	13	69	1450	3810	5572	6716	7543	8191	8630	8995	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
ENTPD7:Ca2+	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
Oxindole	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phospho(S363,S380,T573)-	4	7	11	14	17	21	26	31	37	54	74	106	216	447	2028	4561	6458	7677	8701	9206	9532	9740	9897	10023	10089	10117	10128	10135	10139	10145
SHP2:GRB2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RPS24	15	23	76	1469	3836	5593	6734	7563	8210	8649	9015	9285	9509	9625	9721	9809	9886	9951	10005	10068	10121	10150	10164	10169	10172	10172	10172	10172	10172	10172
PC:PITPNB	4	27	155	1791	4134	5788	6847	7639	8238	8656	9006	9273	9493	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157
ATM/ATR	60	115	227	494	719	1121	2835	5463	7205	8330	9153	9596	9857	9987	10076	10112	10137	10141	10144	10149	10153	10155	10156	10157	10160	10160	10160	10160	10160	10160
MED24	25	60	163	1991	4592	6248	7078	7951	8531	8860	9140	9364	9546	9666	9760	9814	9879	9946	10000	10064	10115	10143	10155	10159	10162	10162	10162	10162	10162	10162
CHMP6	18	100	1666	4000	5666	6759	7585	8212	8643	9014	9284	9507	9627	9724	9812	9889	9952	10002	10064	10116	10143	10157	10162	10165	10165	10165	10165	10165	10165	10165
SP-A/SP-D:TLR4:MD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NHABP-SO4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RXRA:PPARD	9	68	1041	3406	5341	6624	7335	8059	8550	8869	9207	9425	9633	9744	9826	9913	9973	10040	10097	10128	10150	10155	10158	10158	10158	10158	10158	10158	10158	10158
ADD1(1-633)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
p30	3	7	14	24	36	62	91	126	182	1019	3612	5855	6940	7594	8547	8823	9094	9277	9502	9653	9752	9829	9914	9974	10043	10098	10130	10151	10155	10158
Cargo:AP-1:Beta-arrestin:Clathrin	15	119	1690	4000	5673	6766	7578	8200	8637	9001	9269	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
TIMP1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
Phospho-MAP	8	62	1451	3814	5595	6715	7543	8191	8630	8996	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
Sm-D1	2	3	4	5	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8
PTCH1,PTCH2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
7(S),17(S)-diHp-DHA	4	181	1078	2413	4539	6172	7044	7608	8361	8842	9154	9416	9597	9726	9820	9910	9970	10038	10094	10127	10149	10154	10157	10157	10157	10157	10157	10157	10157	10157
p-T2609,S2612,T2638,T2647-PRKDC:XRCC5:XRCC6:p-S645-DCLRE1C:DNA	4	7	10	13	17	27	51	94	146	308	459	805	1190	3325	5745	7301	8488	9231	9620	9870	10003	10072	10113	10134	10139	10144	10146	10148	10153	10150
TRHR	138	416	2384	4749	6157	7019	7716	8288	8679	9019	9279	9496	9613	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
IRAK1/or	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KNG:C1q	11	22	52	121	424	3636	4838	6160	7157	7804	8314	8661	9037	9279	9496	9613	9709	9794	9873	9937	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157
PIP3:VAV1,2,3	10	73	1559	4197	5871	6784	7564	8201	8637	9001	9269	9493	9613	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
OCT4:SOX2:NANOG:FGF2	14	31	55	128	1499	3844	5606	6750	7601	8213	8633	8997	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157
ABCG4	8	90	1658	3989	5653	6745	7574	8198	8633	9001	9270	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158	10158
PAH	7	23	750	2191	4474	6137	6995	7605	8340	8786	9153	9415	9578	9725	9819	9910	9970	10038	10092	10127	10148	10154	10158	10158	10158	10158	10158	10158	10158	10158
RNF146	21	163	389	2302	4503	6069	7254	8013	8613	9021	9306	9535	9703	9804	9899	9969	10036	10090	10124	10143	10150	10154	10156	10157	10157	10157	10157	10157	10157	10157
GCGR	201	538	2528	4812	6163	7030	7723	8284	8681	9019	9279	9496	9613	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
DISC:procaspase-8:FLIP(S)	2	8	58	1446	3813	5571	6719	7545	8192	8631	8997	9268	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158
CENPE	33	128	1711	4029	5697	6783	7598	8208	8643	9009	9278	9500	9617	9714	9803	9880	9945	9999	10062	10115	10144	10158	10163	10166	10166	10166	10166	10166	10166	10166
IL35:IL27RA:JAK1:IL12RB2:JAK2	6	56	1444	3811	5572	6714	7544	8193	8630	8996	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
FPR2:FPR2	257	612	2569	4837	6165	7027	7727	8291	8681	9021	9281	9502	9616	9711	9795	9872	9937	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
OXER1	154	393	2222	4612	6033	6982	7720	8289	8679	9021	9281	9502	9616	9711	9795	9872	9937	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
MRIT	3	5	8	11	32	43	97	1489	3860	5621	6766	7586	8220	8641	9004	9271	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158
ADAL:Zn	8	33	348	2569	4893	6192	7043	7801	8343	8748	9088	9335	9554	9675	9768	9843	9929	9979	10048	10100	10134	10150	10155	10158	10158	10158	10158	10158	10158	10158
RAB6:GTP	12	68	1456	3822	5587	6733	7557	8194	8632	8998	9269	9493	9610	9707	9796	9873	9938	9992	10055	10108	10137	10151	10156	10159	10159	10159	10159	10159	10159	10159
RAB1:GTP:GBF1:USO1:ARF:GDP	6	56	1445	3816	5577	6719	7543	8193	8630	8996	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
GABPB1-3	20	24	27	54	165	1195	3539	5344	6611	7324	8065	8535	8934	9189	9455	9632	9741	9824	9912	9972	10039	10094	10127	10148	10154	10158	10158	10158	10158	10158
C2H4	5	26	94	1009	2491	4670	6245	7100	7665	8358	8845	9106	9413	9597	9725	9819	9910	9970	10038	10092	10127	10148	10154	10158	10158	10158	10158	10158	10158	10158
CLOCK,NPAS2	6	22	46	76	129	960	3547	5819	6870	7533	8499	8780	9066	9284	9468	9648	9751	9828	9913	9973	10042	10097	10129	10150	10154	10157	10157	10157	10157	10157
ITPKA/B/C	6	59	1455	3819	5578	6721	7546	8194	8631	8997	9268	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158	10158
HGD	2	3	6	12	50	791	3156	5273	6592	7280	8045	8517	8889	9188	9441	9628	9742	9824	9912	9972	10039	10094	10127	10148	10154	10158	10158	10158	10158	10158
p-S191-CDC25C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIG-2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
eIF4E:4E-BP	8	64	1453	3818	5579	6718	7546	8193	8632	8998	9269	9493	9610	9707	9796	9873	9938	9992	10055	10108	10137	10151	10156	10159	10159	10159	10159	10159	10159	10159
LRDD	4	7	10	13	17	19	21	22	24	38	54	78	113	283	479	786	1503	4054	6149	7551	8621	9331	9672	9883	10001	10077	10113	10133	10138	10142
5HTP	6	28	425	1644	3824	5545	6749	7414	8117	8563	8929	9195	9445	9629	9742	9825	9912	9972	10039	10096	10127	10149	10154	10157	10157	10157	10157	10157	10157	10157
UST	5	10	13	16	20	22	26	33	40	320	2465	4548	5917	7042	7769	8336	8747	9089	9335	9552	9670	9764	9843	9929	9979	10048	10100	10134	10150	10155
WNT1,WNT10B	2	7	21	51	176	1847	4202	5971	6980	7722	8322	8752	9046	9295	9500	9612	9709	9797	9873	9938	9992	10057	10108	10138	10151	10155	10158	10158	10158	10158
80S:Met-tRNAi:mRNA	10	57	393	2601	4637	5972	7091	7845	8339	8753	9086	9333	9552	9669	9763	9842	9928	9978	10047	10099	10133	10149	10154	10157	10157	10157	10157	10157	10157	10157
S-FARN-CME	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRZ1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
RAB4A:GTP:KIF3:microtubule	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CRYM	3	9	21	115	323	1030	3103	5166	6365	7136	7832	8343	8747	9088	9335	9554	9675	9768	9843	9929	9979	10048	10100	10134	10150	10155	10158	10158	10158	10158
ISG15:DDX58	2	4	7	11	20	60	185	1700	4120	5753	6841	7617	8257	8669	9023	9280	9494	9610	9712	9806	9873	9940	9991	10054	10108	10135	10149	10154	10157	10157
PSIP1	12	23	28	34	55	100	158	313	461	812	1210	3356	5715	7339	8528	9238	9643	9891	10016	10089	10124	10145	10144	10149	10150	10149	10154	10151	10154	10155
CD99	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
P-AKT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Polysialylated	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YAP1:TJP2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
IGF1,2:p-IGF1R:IRS1,4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MT3:7Zn2+	4	24	48	145	1753	4317	6007	6889	7662	8215	8635	9001	9269	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157
p-ERBB4cyt1	23	121	1627	4224	5897	6827	7621	8216	8639	9002	9269	9493	9613	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
ALIX	7	22	46	1356	3564	5430	6634	7515	8178	8616	8996	9272	9501	9620	9718	9807	9882	9945	9995	10057	10109	10136	10150	10155	10158	10158	10158	10158	10158	10158
NPLOC4:UFD1L:VCP	7	11	17	20	23	25	27	28	30	43	59	83	118	286	481	788	1504	4055	6144	7593	8608	9312	9663	9878	10008	10072	10114	10134	10139	10141
CCR4:NIF-1	2	3	10	26	49	161	318	1262	3712	5770	7194	7837	8702	9086	9351	9493	9668	9793	9897	9974	10041	10095	10133	10148	10153	10158	10158	10158	10158	10158
ACS	7	70	1929	4147	5775	7004	7717	8296	8734	9082	9328	9551	9669	9762	9841	9928	9978	10047	10097	10133	10148	10154	10158	10158	10158	10158	10158	10158	10158	10158
AADAC	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
IL23A:IL12B:IL23R:JAK2:IL12RB1:TYK2	6	56	1444	3812	5570	6716	7539	8191	8628	8996	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
NEDD4L	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
Invaginating	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DLL1:NOTCH2	5	7	9	11	15	23	26	29	35	46	114	1704	4031	5703	6786	7587	8222	8648	9008	9273	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136
PIP4K2	4	8	13	15	17	19	21	22	24	38	54	76	111	281	477	785	1503	3963	6118	7560	8624	9330	9671	9878	9999	10078	10113	10131	10139	10143
IL19:IL20RA:p-JAK1:IL20RB	12	67	1457	3882	5769	7023	7919	8502	8909	9208	9402	9543	9654	9782	9896	9959	10032	10093	10124	10141	10149	10154	10156	10157	10157	10157	10157	10157	10157	10157
IL4:p-Y-IL4R:JAK2:p-Y-IL2RG:JAK3:p-Y-JAK1:STAT3,STAT6	6	58	1449	3818	5631	6824	7711	8352	8737	9101	9358	9518	9627	9729	9843	9915	9973	10046	10100	10130	10146	10152	10156	10157	10157	10157	10157	10157	10157	10157
Golgi	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
PR-DUB	9	26	40	73	236	552	2577	4961	6701	7869	8735	9256	9535	9678	9855	9947	10037	10105	10138	10155	10163	10169	10170	10173	10174	10176	10177	10177	10177	10177
UBA6	18	104	947	3211	5303	6588	7308	8071	8557	8945	9218	9460	9634	9749	9835	9913	9975	10039	10094	10128	10147	10153	10157	10157	10157	10157	10157	10157	10157	10157
LPC(14:0)	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
18(S)-RvE1	6	38	982	2366	4518	6142	7014	7615	8352	8783	9103	9414	9596	9724	9818	9909	9969	10037	10091	10126	10147	10153	10157	10157	10157	10157	10157	10157	10157	10157
THRSP	8	98	2157	4417	5871	6997	7765	8322	8736	9083	9334	9551	9670	9763	9842	9929	9979	10048	10098	10134	10149	10155	10159	10159	10159	10159	10159	10159	10159	10159
CG2	13	67	428	2669	4692	6032	7126	7844	8366	8759	9097	9341	9557	9674	9768	9847	9933	9983	10052	10104	10138	10154	10159	10162	10162	10162	10162	10162	10162	10162
IFNA/B:IFNAR2:p-JAK1:STAT2:p-IFNAR1:p-TYK2:STAT2	6	57	1446	3811	5572	6719	7566	8193	8633	8996	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
CCL13	154	862	3171	4819	6181	7184	7755	8393	8691	9028	9346	9557	9618	9712	9843	9873	9937	10047	10099	10106	10149	10154	10154	10157	10157	10157	10157	10157	10157	10157
Cds1	5	16	91	191	361	592	2327	4748	6727	7993	8928	9471	9765	9924	10029	10095	10117	10128	10133	10137	10140	10145	10147	10151	10154	10156	10157	10157	10157	10157
RAR:RXR	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
SYT1,2	26	124	1722	4019	5672	6762	7581	8199	8634	9002	9271	9493	9610	9707	9796	9873	9938	9992	10055	10108	10137	10151	10156	10159	10159	10159	10159	10159	10159	10159
IL15:IL2RB:JAK1:IL2RG:JAK3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CALM1:Ca2+:CNG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PA83:ANTXR1	3	4	5	6	9	23	46	1355	3563	5427	6630	7506	8176	8616	8993	9268	9494	9613	9711	9800	9877	9942	9996	10059	10112	10141	10155	10160	10163	10163
C-ter-TLR9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
p-AVPR2:AVP(20-28)	22	112	1701	3998	5653	6747	7567	8195	8632	9000	9269	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
Pyrin	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Di-peptides/tri-peptides	3	240	1345	3621	5391	6661	7371	8097	8549	8926	9192	9446	9630	9743	9826	9913	9973	10040	10097	10128	10150	10155	10158	10158	10158	10158	10158	10158	10158	10158
ASL	10	51	244	1087	4124	5280	6444	7215	7901	8393	9044	9098	9340	9701	9675	9894	9843	9929	9979	10048	10141	10134	10150	10158	10158	10158	10158	10158	10158	10158
ATPase:ADP:Pi	3	94	291	2249	4413	5826	7029	7763	8309	8724	9075	9327	9546	9667	9761	9840	9927	9977	10046	10096	10132	10147	10153	10157	10157	10157	10157	10157	10157	10157
RIP3	16	76	1481	3953	5660	6792	7575	8219	8648	9009	9272	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158	10158
LC3:CysO263-ATG3:ATG7	3	7	12	13	14	15	16	17	19	20	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21
AcK-CYCS	4	5	6	7	12	66	1518	3825	5584	6724	7549	8196	8634	9000	9271	9495	9612	9709	9798	9875	9940	9994	10057	10110	10139	10153	10158	10161	10161	10161
cPLA2	31	99	1528	3896	5626	6785	7578	8217	8655	9003	9274	9498	9613	9710	9799	9876	9941	9995	10058	10111	10140	10154	10159	10162	10162	10162	10162	10162	10162	10162
ACE2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
REG3A,G	4	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
TNFSF18	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
VBC	29	173	687	2855	4715	6017	7112	7841	8399	8792	9109	9349	9567	9691	9784	9860	9935	9984	10051	10102	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
RXFP1:Relaxin-2,Relaxin-3	82	234	1877	4444	5985	6935	7634	8234	8654	8999	9272	9492	9612	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
PC3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
CCDC59:TTF1:SFTPB	2	5	10	13	17	18	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
4xSHMT1	20	87	1124	3459	5379	6646	7344	8098	8548	8939	9183	9444	9633	9741	9824	9912	9972	10039	10094	10127	10148	10154	10158	10158	10158	10158	10158	10158	10158	10158
BaP-7,8-dione	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGC-RAB35:GTP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HMGB1/HMGB2	7	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
E2F6:(TFDP1,TFDP2):RRM2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
ANP32A	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
SCNAs:SCNBs	5	59	523	2842	4757	6085	7094	7814	8358	8760	9096	9342	9555	9672	9770	9845	9931	9981	10050	10102	10136	10152	10157	10160	10160	10160	10160	10160	10160	10160
Gs:GTP	86	272	1930	4249	5809	6884	7648	8221	8659	9004	9271	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158	10158
KIF4	7	52	180	2335	4849	6203	7040	7795	8329	8739	9084	9334	9553	9674	9767	9842	9928	9978	10047	10099	10133	10149	10154	10157	10157	10157	10157	10157	10157	10157
HYAL2	4	5	6	8	13	20	300	2445	4528	5900	7028	7767	8336	8751	9093	9341	9559	9677	9771	9850	9936	9986	10055	10107	10141	10157	10162	10165	10165	10165
p-EPHBs:EFNBs:RASA1:HRAS:GTP	3	43	366	2582	4609	6001	7114	7804	8357	8745	9086	9333	9552	9669	9763	9842	9928	9978	10047	10099	10133	10149	10154	10157	10157	10157	10157	10157	10157	10157
PIP4K2B	4	7	9	11	13	15	17	18	20	34	50	74	109	279	476	784	1502	4054	6156	7528	8611	9300	9648	9883	10002	10075	10110	10134	10139	10141
USP44:CDC20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PGAP1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
Carboxymycobactin:Fe3+	5	7	13	286	1389	3635	5399	6657	7373	8091	8540	8925	9191	9445	9633	9742	9825	9912	9972	10039	10096	10127	10149	10154	10157	10157	10157	10157	10157	10157
SSR1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
CSL	4	7	23	57	143	307	541	1572	4247	6504	7969	8681	9261	9537	9695	9807	9902	10000	10071	10110	10133	10143	10152	10155	10156	10158	10158	10158	10158	10158
dsDNA:LRR	7	57	1445	3811	5572	6719	7546	8191	8630	8996	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
maltotriose	8	25	100	605	2837	5096	6374	7162	7863	8395	8756	9095	9338	9554	9674	9767	9842	9928	9978	10047	10099	10133	10149	10154	10157	10157	10157	10157	10157	10157
p-S15,S20-TP53:EP300:PRMT1:CARM1:GADD45A	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
E4ICD	16	20	25	29	32	33	38	205	3346	5110	6443	6872	7654	8260	8724	9033	9295	9516	9642	9731	9816	9893	9959	10012	10075	10128	10157	10171	10176	10179
STRAP	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
HMGCLL1:Mg2+	4	41	1901	4131	5730	6973	7725	8305	8720	9078	9328	9550	9668	9762	9841	9928	9978	10047	10097	10133	10148	10154	10158	10158	10158	10158	10158	10158	10158	10158
LIN28:OCT4	2	21	57	111	216	1613	3982	6515	7614	8227	8712	9000	9257	9433	9563	9665	9782	9896	9959	10032	10093	10124	10141	10149	10154	10156	10157	10157	10157	10157
2xHP-EPAS1	7	24	169	381	2512	4618	5992	7101	7838	8410	8788	9112	9352	9567	9691	9783	9859	9935	9984	10051	10100	10135	10148	10154	10158	10158	10158	10158	10158	10158
ME1:Mg2+	9	271	1376	3639	5401	6657	7374	8093	8548	8926	9192	9446	9630	9743	9826	9913	9973	10040	10097	10128	10150	10155	10158	10158	10158	10158	10158	10158	10158	10158
K63pUb-TANK:K63pUb-TRAF3:TRIF:activated	10	63	1452	3820	5578	6719	7548	8192	8630	8996	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
PCNA:POLD,POLE,POLH,POLK:RPA:RFC	26	86	198	466	884	2584	5451	7362	8497	9329	9758	9978	10058	10106	10123	10131	10137	10144	10146	10148	10153	10154	10156	10157	10157	10157	10157	10157	10157	10157
UBE2T	13	28	133	316	548	939	1345	3689	6002	7497	8589	9293	9647	9892	10008	10082	10119	10139	10142	10151	10153	10156	10156	10158	10159	10159	10159	10159	10159	10159
GRK1,4,7	8	60	1453	3823	5574	6722	7549	8192	8633	8999	9270	9494	9611	9708	9797	9874	9939	9993	10056	10109	10138	10152	10157	10160	10160	10160	10160	10160	10160	10160
ANGPT2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
SIAH2	37	159	1686	2085	4382	6815	6971	8301	8679	8825	9161	9408	9624	9743	9860	9917	9979	10042	10100	10135	10147	10154	10157	10158	10158	10158	10158	10158	10158	10158
Vamp7:SNAP23:Syn4	6	21	72	1458	3819	5584	6715	7544	8192	8631	8997	9268	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158
CAMP(31-170)	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
p-RPL13A	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
